id,user_id,details,tag1,tag2,tag3,tag4,tag5,level,type
3276,19,Baseball,1,6,,,,2,1
3277,83,Back-end,2,12,42,,,3,2
3278,78,Software,2,12,,,,2,2
3279,34,Line defense,1,7,28,,,3,1
3280,87,Baseketball,1,7,,,,2,0
3281,79,Hit and run,1,6,24,,,3,2
3282,58,Dessert,3,15,53,,,3,1
3283,8,Bump and run coverage,1,8,31,,,3,2
3284,7,Baseketball,1,7,,,,2,1
3285,88,Dessert,3,15,53,,,3,2
3286,44,Network,2,12,44,,,3,0
3287,40,Virus,2,13,46,,,3,2
3288,103,Sport,1,,,,,1,0
3289,102,Hit by pitch,1,6,26,,,3,2
3290,24,Hobbies and activities,5,,,,,1,1
3291,52,Slam dunk,1,7,29,,,3,2
3292,37,Decorating,3,15,,,,2,1
3293,102,Swing volley,9,35,,,,2,2
3294,12,Baseketball,1,7,,,,2,2
3295,43,Biology,2,13,,,,2,0
3296,115,Swing volley,9,35,,,,2,1
3297,87,Nutritions,4,18,,,,2,0
3298,19,Tennis,9,,,,,1,0
3299,116,Meditation,4,17,,,,2,1
3300,49,Back-end,2,12,42,,,3,1
3301,46,Decorating,3,15,,,,2,2
3302,105,Bump and run coverage,1,8,31,,,3,0
3303,106,Hobbies and activities,5,,,,,1,0
3304,121,Technology,2,,,,,1,1
3305,70,Bodybuilding,4,16,,,,2,1
3306,63,Yoga,4,19,,,,2,1
3307,2,Security,2,10,38,,,3,1
3308,33,Assemble,2,11,41,,,3,0
3309,98,Ice cream,3,15,52,,,3,1
3310,44,Hit by pitch,1,6,26,,,3,2
3311,97,Fix,2,11,39,,,3,2
3312,92,Software,2,12,,,,2,1
3313,103,Back-end,2,12,42,,,3,1
3314,55,Sport,1,,,,,1,1
3315,97,Baseball,1,6,,,,2,2
3316,41,Slam dunk,1,7,29,,,3,2
3317,119,Data mining,2,10,37,,,3,1
3318,12,Network,2,12,44,,,3,2
3319,89,Pets,5,21,,,,2,1
3320,101,Ice cream,3,14,49,,,3,1
3321,29,Assemble,2,11,41,,,3,2
3322,40,Travel,5,22,,,,2,1
3323,99,Swing volley,9,35,,,,2,1
3324,103,Food,3,,,,,1,1
3325,29,Fix,2,11,39,,,3,0
3326,76,Baseketball,1,7,,,,2,2
3327,47,Food,3,,,,,1,1
3328,94,Nutritions,4,18,,,,2,1
3329,65,Travel,5,22,,,,2,0
3330,3,Hardware,2,11,,,,2,2
3331,64,Dessert,3,14,50,,,3,0
3332,40,Data mining,2,10,37,,,3,2
3333,46,Diseases,2,13,45,,,3,0
3334,21,Bump and run coverage,1,8,31,,,3,0
3335,10,Fix,2,11,39,,,3,0
3336,62,Line defense,1,7,28,,,3,2
3337,110,Backspin,9,33,,,,2,2
3338,86,Assemble,2,11,41,,,3,0
3339,4,Food,3,,,,,1,0
3340,38,Cooking,3,14,,,,2,1
3341,72,Nutritions,4,18,,,,2,2
3342,2,Football,1,8,,,,2,1
3343,114,Art and music,5,20,,,,2,2
3344,22,Back-end,2,12,42,,,3,1
3345,34,Football,1,8,,,,2,2
3346,112,Backspin,9,33,,,,2,0
3347,106,Computer Sciences,2,10,,,,2,1
3348,11,Off-tackle run,1,8,30,,,3,0
3349,64,Machine learning,2,10,36,,,3,1
3350,70,Cake,3,15,51,,,3,0
3351,10,Cake,3,14,48,,,3,2
3352,6,Decorating,3,15,,,,2,0
3353,104,Technology,2,,,,,1,2
3354,23,Hobbies and activities,5,,,,,1,0
3355,2,Security,2,10,38,,,3,2
3356,14,Pets,5,21,,,,2,2
3357,121,Cooking,3,14,,,,2,0
3358,89,Ice cream,3,15,52,,,3,1
3359,34,Pets,5,21,,,,2,0
3360,34,Hit and run,1,6,24,,,3,1
3361,79,Cake,3,14,48,,,3,2
3362,109,Diseases,2,13,45,,,3,0
3363,104,Spread offense,1,8,32,,,3,2
3364,119,Cake,3,14,48,,,3,2
3365,124,Bump and run coverage,1,8,31,,,3,1
3366,92,Backspin,9,33,,,,2,1
3367,117,Backspin,9,33,,,,2,0
3368,49,Decorating,3,15,,,,2,0
3369,121,Decorating,3,15,,,,2,1
3370,74,Ice cream,3,15,52,,,3,0
3371,91,Slam dunk,1,7,29,,,3,1
3372,89,Security,2,10,38,,,3,1
3373,90,Meditation,4,17,,,,2,2
3374,124,Fitness and wellness,4,,,,,1,2
3375,26,Hit and run,1,6,24,,,3,2
3376,65,DNA,2,13,47,,,3,0
3377,109,Art and music,5,20,,,,2,0
3378,46,Hit by pitch,1,6,26,,,3,1
3379,53,Dessert,3,15,53,,,3,2
3380,87,Slam dunk,1,7,29,,,3,2
3381,92,Yoga,4,19,,,,2,2
3382,39,Hobbies and activities,5,,,,,1,1
3383,62,Hit and run,1,6,24,,,3,1
3384,33,Art and music,5,20,,,,2,1
3385,3,Fitness and wellness,4,,,,,1,1
3386,48,Biology,2,13,,,,2,1
3387,29,Bump and run coverage,1,8,31,,,3,1
3388,21,Biology,2,13,,,,2,2
3389,8,Cooking,3,14,,,,2,1
3390,92,Technology,2,,,,,1,2
3391,53,Cooking,3,14,,,,2,2
3392,121,Back-end,2,12,42,,,3,0
3393,22,Computer Sciences,2,10,,,,2,0
3394,109,Ice cream,3,15,52,,,3,0
3395,33,Baseball,1,6,,,,2,0
3396,105,Create,2,11,40,,,3,2
3397,124,Homerun,1,6,25,,,3,2
3398,25,Off-tackle run,1,8,30,,,3,0
3399,97,Slam dunk,1,7,29,,,3,1
3400,31,Backspin,9,33,,,,2,2
3401,30,Sport,1,,,,,1,2
3402,116,Hit and run,1,6,24,,,3,2
3403,119,Baseball,1,6,,,,2,0
3404,42,Slam dunk,1,7,29,,,3,1
3405,80,Pets,5,21,,,,2,1
3406,111,Baseball,1,6,,,,2,1
3407,40,Tennis,9,,,,,1,2
3408,3,Spread offense,1,8,32,,,3,1
3409,70,Data mining,2,10,37,,,3,1
3410,1,Tennis,9,,,,,1,2
3411,104,Computer Sciences,2,10,,,,2,2
3412,13,Diseases,2,13,45,,,3,1
3413,65,Dribbling,1,7,27,,,3,0
3414,90,Technology,2,,,,,1,0
3415,117,Sport,1,,,,,1,0
3416,26,Dessert,3,15,53,,,3,0
3417,87,Bump and run coverage,1,8,31,,,3,1
3418,115,Front-end,2,12,43,,,3,0
3419,53,Hit and run,1,6,24,,,3,0
3420,116,Network,2,12,44,,,3,0
3421,88,Travel,5,22,,,,2,1
3422,55,Cake,3,15,51,,,3,2
3423,78,Baseball,1,6,,,,2,2
3424,89,Art and music,5,20,,,,2,1
3425,10,Dessert,3,15,53,,,3,2
3426,70,Network,2,12,44,,,3,2
3427,70,Machine learning,2,10,36,,,3,0
3428,45,Swing volley,9,35,,,,2,1
3429,19,Cake,3,15,51,,,3,2
3430,108,Backspin,9,33,,,,2,0
3431,9,Cooking,3,14,,,,2,1
3432,87,Nutritions,4,18,,,,2,0
3433,59,Meditation,4,17,,,,2,1
3434,70,Dessert,3,14,50,,,3,2
3435,114,Fitness and wellness,4,,,,,1,1
3436,119,Biology,2,13,,,,2,0
3437,34,Food,3,,,,,1,0
3438,42,Back-end,2,12,42,,,3,0
3439,72,Nutritions,4,18,,,,2,2
3440,42,Assemble,2,11,41,,,3,0
3441,12,Hit by pitch,1,6,26,,,3,2
3442,31,Sport,1,,,,,1,1
3443,114,Create,2,11,40,,,3,1
3444,26,Vehicle,5,23,,,,2,2
3445,87,Fitness and wellness,4,,,,,1,1
3446,48,Biology,2,13,,,,2,1
3447,36,DNA,2,13,47,,,3,2
3448,79,Cooking,3,14,,,,2,2
3449,113,Cooking,3,14,,,,2,2
3450,110,Bump and run coverage,1,8,31,,,3,0
3451,79,Fix,2,11,39,,,3,0
3452,11,Art and music,5,20,,,,2,2
3453,115,Network,2,12,44,,,3,2
3454,86,Hit by pitch,1,6,26,,,3,2
3455,64,Dessert,3,14,50,,,3,2
3456,66,Baseball,1,6,,,,2,2
3457,103,Hobbies and activities,5,,,,,1,1
3458,75,Machine learning,2,10,36,,,3,0
3459,7,Software,2,12,,,,2,0
3460,47,Hardware,2,11,,,,2,2
3461,64,Line defense,1,7,28,,,3,0
3462,108,Data mining,2,10,37,,,3,0
3463,35,Baseball,1,6,,,,2,0
3464,1,Food,3,,,,,1,0
3465,64,Technology,2,,,,,1,0
3466,16,Create,2,11,40,,,3,0
3467,47,Cake,3,14,48,,,3,2
3468,66,Line defense,1,7,28,,,3,0
3469,35,Slam dunk,1,7,29,,,3,0
3470,100,Travel,5,22,,,,2,1
3471,7,Hobbies and activities,5,,,,,1,0
3472,39,Create,2,11,40,,,3,2
3473,76,Pets,5,21,,,,2,2
3474,119,Computer Sciences,2,10,,,,2,0
3475,95,Hardware,2,11,,,,2,2
3476,30,Cake,3,14,48,,,3,2
3477,88,Hobbies and activities,5,,,,,1,2
3478,85,Line defense,1,7,28,,,3,2
3479,49,Baseketball,1,7,,,,2,0
3480,27,Vehicle,5,23,,,,2,0
3481,91,Software,2,12,,,,2,0
3482,99,Pets,5,21,,,,2,0
3483,17,Bodybuilding,4,16,,,,2,0
3484,25,DNA,2,13,47,,,3,2
3485,70,Sport,1,,,,,1,2
3486,29,Hardware,2,11,,,,2,1
3487,124,Off-tackle run,1,8,30,,,3,2
3488,44,Sport,1,,,,,1,1
3489,123,Hobbies and activities,5,,,,,1,1
3490,17,Decorating,3,15,,,,2,1
3491,116,Assemble,2,11,41,,,3,2
3492,110,Hit by pitch,1,6,26,,,3,0
3493,102,Biology,2,13,,,,2,1
3494,8,Dribbling,1,7,27,,,3,0
3495,115,Ice cream,3,14,49,,,3,0
3496,33,Cake,3,15,51,,,3,2
3497,122,Network,2,12,44,,,3,2
3498,103,Back-end,2,12,42,,,3,2
3499,31,Food,3,,,,,1,1
3500,78,Create,2,11,40,,,3,0
3501,106,Slam dunk,1,7,29,,,3,2
3502,121,Line defense,1,7,28,,,3,0
3503,101,Food,3,,,,,1,1
3504,27,Data mining,2,10,37,,,3,1
3505,23,Line defense,1,7,28,,,3,2
3506,34,Baseball,1,6,,,,2,2
3507,78,Front-end,2,12,43,,,3,1
3508,96,Spread offense,1,8,32,,,3,0
3509,84,Virus,2,13,46,,,3,1
3510,114,Hobbies and activities,5,,,,,1,2
3511,62,Hit and run,1,6,24,,,3,1
3512,2,Spread offense,1,8,32,,,3,1
3513,100,Cooking,3,14,,,,2,1
3514,88,Line defense,1,7,28,,,3,1
3515,8,Homerun,1,6,25,,,3,1
3516,15,Diseases,2,13,45,,,3,2
3517,71,Backspin,9,33,,,,2,1
3518,109,Vehicle,5,23,,,,2,1
3519,24,Machine learning,2,10,36,,,3,1
3520,59,Art and music,5,20,,,,2,1
3521,109,Baseketball,1,7,,,,2,2
3522,70,Decorating,3,15,,,,2,0
3523,21,Security,2,10,38,,,3,0
3524,90,Assemble,2,11,41,,,3,2
3525,117,DNA,2,13,47,,,3,2
3526,82,Slam dunk,1,7,29,,,3,1
3527,75,Slam dunk,1,7,29,,,3,0
3528,14,Vehicle,5,23,,,,2,2
3529,12,Slam dunk,1,7,29,,,3,1
3530,77,Security,2,10,38,,,3,2
3531,65,Back-end,2,12,42,,,3,0
3532,45,Spread offense,1,8,32,,,3,0
3533,41,Ice cream,3,14,49,,,3,1
3534,43,Backspin,9,33,,,,2,1
3535,24,Virus,2,13,46,,,3,1
3536,39,Machine learning,2,10,36,,,3,0
3537,63,Assemble,2,11,41,,,3,1
3538,119,Fix,2,11,39,,,3,1
3539,63,Ice cream,3,15,52,,,3,1
3540,25,Travel,5,22,,,,2,0
3541,42,Dessert,3,14,50,,,3,1
3542,98,Homerun,1,6,25,,,3,2
3543,44,Bodybuilding,4,16,,,,2,0
3544,59,Backspin,9,33,,,,2,0
3545,112,Machine learning,2,10,36,,,3,0
3546,34,Hardware,2,11,,,,2,2
3547,21,Line defense,1,7,28,,,3,0
3548,115,Off-tackle run,1,8,30,,,3,0
3549,86,Slam dunk,1,7,29,,,3,1
3550,94,Pets,5,21,,,,2,1
3551,64,Machine learning,2,10,36,,,3,0
3552,70,Front-end,2,12,43,,,3,0
3553,17,Travel,5,22,,,,2,1
3554,87,Machine learning,2,10,36,,,3,1
3555,79,Decorating,3,15,,,,2,1
3556,16,Swing volley,9,35,,,,2,2
3557,88,Technology,2,,,,,1,1
3558,48,Bump and run coverage,1,8,31,,,3,2
3559,38,Create,2,11,40,,,3,1
3560,60,Baseketball,1,7,,,,2,1
3561,98,Security,2,10,38,,,3,0
3562,68,Off-tackle run,1,8,30,,,3,1
3563,38,Software,2,12,,,,2,1
3564,3,Data mining,2,10,37,,,3,0
3565,4,Off-tackle run,1,8,30,,,3,2
3566,43,Create,2,11,40,,,3,1
3567,89,Bump and run coverage,1,8,31,,,3,0
3568,52,Virus,2,13,46,,,3,0
3569,103,Art and music,5,20,,,,2,0
3570,101,Tennis,9,,,,,1,2
3571,86,Travel,5,22,,,,2,1
3572,117,Spread offense,1,8,32,,,3,1
3573,59,Football,1,8,,,,2,2
3574,38,Hardware,2,11,,,,2,1
3575,112,Meditation,4,17,,,,2,2
3576,4,Tennis,9,,,,,1,1
3577,73,Backspin,9,33,,,,2,0
3578,55,Nutritions,4,18,,,,2,0
3579,5,Front-end,2,12,43,,,3,2
3580,117,Vehicle,5,23,,,,2,0
3581,27,Baseketball,1,7,,,,2,0
3582,97,Cooking,3,14,,,,2,2
3583,37,Sport,1,,,,,1,0
3584,80,Software,2,12,,,,2,1
3585,65,Football,1,8,,,,2,2
3586,25,Swing volley,9,35,,,,2,0
3587,76,Front-end,2,12,43,,,3,1
3588,7,Fix,2,11,39,,,3,0
3589,47,Create,2,11,40,,,3,0
3590,86,Backspin,9,33,,,,2,2
3591,45,Decorating,3,15,,,,2,0
3592,74,Ice cream,3,14,49,,,3,0
3593,18,Network,2,12,44,,,3,0
3594,44,Meditation,4,17,,,,2,2
3595,20,Ice cream,3,14,49,,,3,0
3596,74,Data mining,2,10,37,,,3,0
3597,40,Ice cream,3,14,49,,,3,1
3598,40,Dessert,3,15,53,,,3,2
3599,70,Network,2,12,44,,,3,0
3600,98,Biology,2,13,,,,2,2
3601,57,Travel,5,22,,,,2,1
3602,10,Hit and run,1,6,24,,,3,2
3603,59,Dribbling,1,7,27,,,3,0
3604,24,Pets,5,21,,,,2,2
3605,32,Bodybuilding,4,16,,,,2,2
3606,77,Homerun,1,6,25,,,3,1
3607,5,Travel,5,22,,,,2,2
3608,76,Meditation,4,17,,,,2,1
3609,45,Software,2,12,,,,2,2
3610,65,Hit by pitch,1,6,26,,,3,2
3611,118,Ice cream,3,14,49,,,3,1
3612,11,Off-tackle run,1,8,30,,,3,2
3613,58,Art and music,5,20,,,,2,0
3614,63,Fix,2,11,39,,,3,0
3615,95,Nutritions,4,18,,,,2,2
3616,6,Backspin,9,33,,,,2,1
3617,101,Tennis,9,,,,,1,2
3618,99,Cake,3,15,51,,,3,2
3619,72,Baseball,1,6,,,,2,1
3620,111,Football,1,8,,,,2,0
3621,44,Bump and run coverage,1,8,31,,,3,0
3622,68,Back-end,2,12,42,,,3,0
3623,97,Dessert,3,14,50,,,3,0
3624,29,Hit and run,1,6,24,,,3,0
3625,28,Virus,2,13,46,,,3,0
3626,15,Computer Sciences,2,10,,,,2,0
3627,78,Create,2,11,40,,,3,2
3628,106,Front-end,2,12,43,,,3,1
3629,55,Nutritions,4,18,,,,2,2
3630,75,Computer Sciences,2,10,,,,2,0
3631,73,DNA,2,13,47,,,3,1
3632,81,Yoga,4,19,,,,2,2
3633,106,Data mining,2,10,37,,,3,1
3634,51,Art and music,5,20,,,,2,0
3635,53,Back-end,2,12,42,,,3,2
3636,68,Cooking,3,14,,,,2,0
3637,46,Slam dunk,1,7,29,,,3,0
3638,48,Slam dunk,1,7,29,,,3,2
3639,48,Bodybuilding,4,16,,,,2,1
3640,66,Cooking,3,14,,,,2,1
3641,2,Sport,1,,,,,1,2
3642,102,Ice cream,3,15,52,,,3,2
3643,1,Homerun,1,6,25,,,3,2
3644,46,Technology,2,,,,,1,0
3645,101,Dessert,3,15,53,,,3,1
3646,59,Data mining,2,10,37,,,3,2
3647,42,Slam dunk,1,7,29,,,3,1
3648,42,Baseketball,1,7,,,,2,1
3649,61,Meditation,4,17,,,,2,2
3650,19,Swing volley,9,35,,,,2,1
3651,26,Ice cream,3,14,49,,,3,1
3652,124,Front-end,2,12,43,,,3,0
3653,45,Hobbies and activities,5,,,,,1,0
3654,30,Homerun,1,6,25,,,3,0
3655,99,Fix,2,11,39,,,3,1
3656,6,Sport,1,,,,,1,1
3657,119,Dessert,3,15,53,,,3,2
3658,23,Biology,2,13,,,,2,0
3659,113,Tennis,9,,,,,1,2
3660,102,Security,2,10,38,,,3,2
3661,98,Fix,2,11,39,,,3,1
3662,38,Back-end,2,12,42,,,3,0
3663,32,Art and music,5,20,,,,2,0
3664,74,Food,3,,,,,1,0
3665,13,Computer Sciences,2,10,,,,2,1
3666,105,Back-end,2,12,42,,,3,1
3667,111,Meditation,4,17,,,,2,2
3668,66,Bodybuilding,4,16,,,,2,0
3669,112,Off-tackle run,1,8,30,,,3,1
3670,116,Decorating,3,15,,,,2,1
3671,42,Dessert,3,15,53,,,3,2
3672,56,Backhand,9,34,,,,2,1
3673,94,Baseketball,1,7,,,,2,1
3674,104,Fix,2,11,39,,,3,2
3675,32,Ice cream,3,14,49,,,3,1
3676,103,Data mining,2,10,37,,,3,1
3677,104,Off-tackle run,1,8,30,,,3,2
3678,30,Backhand,9,34,,,,2,0
3679,73,Baseball,1,6,,,,2,2
3680,26,Slam dunk,1,7,29,,,3,1
3681,69,Food,3,,,,,1,2
3682,63,Backspin,9,33,,,,2,2
3683,10,Nutritions,4,18,,,,2,2
3684,13,Baseball,1,6,,,,2,1
3685,110,Cake,3,15,51,,,3,1
3686,118,Cake,3,14,48,,,3,2
3687,89,Dessert,3,14,50,,,3,0
3688,39,Network,2,12,44,,,3,0
3689,4,Create,2,11,40,,,3,0
3690,87,DNA,2,13,47,,,3,2
3691,44,Front-end,2,12,43,,,3,2
3692,47,Decorating,3,15,,,,2,2
3693,45,Dessert,3,15,53,,,3,0
3694,106,Virus,2,13,46,,,3,0
3695,28,Slam dunk,1,7,29,,,3,2
3696,37,Travel,5,22,,,,2,1
3697,18,Meditation,4,17,,,,2,0
3698,116,Ice cream,3,14,49,,,3,1
3699,39,Slam dunk,1,7,29,,,3,2
3700,75,Art and music,5,20,,,,2,1
3701,111,Pets,5,21,,,,2,2
3702,32,Ice cream,3,14,49,,,3,1
3703,20,Software,2,12,,,,2,2
3704,36,Nutritions,4,18,,,,2,1
3705,114,Biology,2,13,,,,2,2
3706,68,Baseketball,1,7,,,,2,2
3707,113,Swing volley,9,35,,,,2,2
3708,56,Assemble,2,11,41,,,3,1
3709,85,Hit by pitch,1,6,26,,,3,2
3710,5,Network,2,12,44,,,3,1
3711,70,Line defense,1,7,28,,,3,0
3712,41,Ice cream,3,15,52,,,3,0
3713,28,Food,3,,,,,1,1
3714,68,Fitness and wellness,4,,,,,1,1
3715,8,Cake,3,14,48,,,3,0
3716,40,Machine learning,2,10,36,,,3,1
3717,85,Software,2,12,,,,2,0
3718,76,Fix,2,11,39,,,3,1
3719,108,Ice cream,3,15,52,,,3,2
3720,16,Create,2,11,40,,,3,2
3721,97,Homerun,1,6,25,,,3,1
3722,71,Cake,3,15,51,,,3,2
3723,85,Ice cream,3,14,49,,,3,1
3724,76,Decorating,3,15,,,,2,2
3725,123,Slam dunk,1,7,29,,,3,1
3726,51,Hobbies and activities,5,,,,,1,1
3727,29,Backspin,9,33,,,,2,2
3728,19,Front-end,2,12,43,,,3,1
3729,98,Hardware,2,11,,,,2,1
3730,29,Vehicle,5,23,,,,2,2
3731,32,Cooking,3,14,,,,2,2
3732,45,Create,2,11,40,,,3,0
3733,73,Homerun,1,6,25,,,3,0
3734,61,Food,3,,,,,1,1
3735,105,Hardware,2,11,,,,2,1
3736,40,Art and music,5,20,,,,2,2
3737,2,Baseketball,1,7,,,,2,0
3738,57,Slam dunk,1,7,29,,,3,1
3739,52,Baseketball,1,7,,,,2,0
3740,77,Meditation,4,17,,,,2,0
3741,56,Spread offense,1,8,32,,,3,1
3742,65,Create,2,11,40,,,3,0
3743,103,Fix,2,11,39,,,3,1
3744,65,Cake,3,14,48,,,3,1
3745,23,Software,2,12,,,,2,2
3746,7,Food,3,,,,,1,2
3747,4,Ice cream,3,14,49,,,3,2
3748,79,Network,2,12,44,,,3,2
3749,52,Dessert,3,14,50,,,3,1
3750,78,Cooking,3,14,,,,2,2
3751,67,Hit by pitch,1,6,26,,,3,0
3752,27,Slam dunk,1,7,29,,,3,0
3753,102,Nutritions,4,18,,,,2,0
3754,24,Network,2,12,44,,,3,2
3755,43,Cooking,3,14,,,,2,0
3756,18,Vehicle,5,23,,,,2,1
3757,106,Dessert,3,15,53,,,3,2
3758,36,Create,2,11,40,,,3,0
3759,37,Yoga,4,19,,,,2,0
3760,30,Diseases,2,13,45,,,3,2
3761,34,Hit by pitch,1,6,26,,,3,2
3762,103,Yoga,4,19,,,,2,2
3763,71,Dessert,3,15,53,,,3,2
3764,67,Data mining,2,10,37,,,3,0
3765,73,Dribbling,1,7,27,,,3,2
3766,80,Food,3,,,,,1,2
3767,20,Fitness and wellness,4,,,,,1,1
3768,53,Spread offense,1,8,32,,,3,1
3769,24,Back-end,2,12,42,,,3,2
3770,57,Spread offense,1,8,32,,,3,0
3771,46,Backhand,9,34,,,,2,2
3772,68,Baseketball,1,7,,,,2,1
3773,52,Off-tackle run,1,8,30,,,3,0
3774,29,Cake,3,14,48,,,3,0
3775,103,Virus,2,13,46,,,3,1
3776,34,Diseases,2,13,45,,,3,2
3777,62,Tennis,9,,,,,1,0
3778,55,Backhand,9,34,,,,2,2
3779,47,Backhand,9,34,,,,2,2
3780,91,Food,3,,,,,1,2
3781,39,Ice cream,3,14,49,,,3,2
3782,64,Hit by pitch,1,6,26,,,3,1
3783,101,Ice cream,3,15,52,,,3,1
3784,42,Slam dunk,1,7,29,,,3,2
3785,73,Pets,5,21,,,,2,0
3786,31,Hobbies and activities,5,,,,,1,0
3787,107,Front-end,2,12,43,,,3,1
3788,30,Fitness and wellness,4,,,,,1,0
3789,52,Fitness and wellness,4,,,,,1,2
3790,26,Dessert,3,14,50,,,3,1
3791,66,Homerun,1,6,25,,,3,2
3792,76,Yoga,4,19,,,,2,0
3793,82,Front-end,2,12,43,,,3,0
3794,14,Travel,5,22,,,,2,1
3795,100,Hardware,2,11,,,,2,2
3796,72,Homerun,1,6,25,,,3,2
3797,94,Football,1,8,,,,2,0
3798,103,Meditation,4,17,,,,2,2
3799,79,Front-end,2,12,43,,,3,1
3800,23,Machine learning,2,10,36,,,3,1
3801,66,Technology,2,,,,,1,0
3802,24,Security,2,10,38,,,3,0
3803,17,Bump and run coverage,1,8,31,,,3,1
3804,88,Cake,3,15,51,,,3,1
3805,32,Tennis,9,,,,,1,2
3806,11,Machine learning,2,10,36,,,3,2
3807,22,Network,2,12,44,,,3,0
3808,33,Sport,1,,,,,1,2
3809,115,Dribbling,1,7,27,,,3,1
3810,84,Line defense,1,7,28,,,3,2
3811,10,Sport,1,,,,,1,1
3812,75,Food,3,,,,,1,1
3813,106,Swing volley,9,35,,,,2,2
3814,49,Cooking,3,14,,,,2,2
3815,72,Back-end,2,12,42,,,3,1
3816,70,Swing volley,9,35,,,,2,2
3817,71,Line defense,1,7,28,,,3,1
3818,2,Slam dunk,1,7,29,,,3,1
3819,51,Dribbling,1,7,27,,,3,0
3820,48,Yoga,4,19,,,,2,2
3821,1,Ice cream,3,14,49,,,3,1
3822,68,Machine learning,2,10,36,,,3,2
3823,50,Assemble,2,11,41,,,3,2
3824,47,Line defense,1,7,28,,,3,0
3825,70,Fitness and wellness,4,,,,,1,0
3826,121,Hit by pitch,1,6,26,,,3,2
3827,16,Spread offense,1,8,32,,,3,1
3828,96,Technology,2,,,,,1,0
3829,15,Dribbling,1,7,27,,,3,1
3830,87,Front-end,2,12,43,,,3,1
3831,103,Hobbies and activities,5,,,,,1,2
3832,94,Security,2,10,38,,,3,0
3833,52,Diseases,2,13,45,,,3,2
3834,26,Vehicle,5,23,,,,2,1
3835,36,Travel,5,22,,,,2,1
3836,62,Baseball,1,6,,,,2,1
3837,92,Computer Sciences,2,10,,,,2,1
3838,20,Ice cream,3,14,49,,,3,0
3839,44,Hardware,2,11,,,,2,2
3840,69,Diseases,2,13,45,,,3,2
3841,31,Machine learning,2,10,36,,,3,1
3842,23,Biology,2,13,,,,2,0
3843,89,Virus,2,13,46,,,3,0
3844,46,DNA,2,13,47,,,3,2
3845,99,Create,2,11,40,,,3,0
3846,1,Spread offense,1,8,32,,,3,2
3847,33,Decorating,3,15,,,,2,1
3848,54,Security,2,10,38,,,3,2
3849,7,Computer Sciences,2,10,,,,2,1
3850,13,Nutritions,4,18,,,,2,2
3851,83,Cake,3,14,48,,,3,2
3852,41,Front-end,2,12,43,,,3,2
3853,95,Meditation,4,17,,,,2,1
3854,62,Backspin,9,33,,,,2,0
3855,84,Diseases,2,13,45,,,3,2
3856,54,Assemble,2,11,41,,,3,2
3857,74,Hit and run,1,6,24,,,3,1
3858,59,Security,2,10,38,,,3,2
3859,37,Biology,2,13,,,,2,2
3860,94,Baseketball,1,7,,,,2,2
3861,67,Food,3,,,,,1,2
3862,15,Hit by pitch,1,6,26,,,3,1
3863,67,Dessert,3,15,53,,,3,0
3864,9,Slam dunk,1,7,29,,,3,2
3865,67,Nutritions,4,18,,,,2,1
3866,85,DNA,2,13,47,,,3,0
3867,86,Assemble,2,11,41,,,3,2
3868,51,Fitness and wellness,4,,,,,1,2
3869,113,Travel,5,22,,,,2,0
3870,12,Hit and run,1,6,24,,,3,2
3871,9,Hit by pitch,1,6,26,,,3,1
3872,102,Network,2,12,44,,,3,2
3873,120,Cooking,3,14,,,,2,2
3874,53,Swing volley,9,35,,,,2,0
3875,48,Bump and run coverage,1,8,31,,,3,0
3876,102,Baseball,1,6,,,,2,2
3877,118,Decorating,3,15,,,,2,2
3878,109,Front-end,2,12,43,,,3,1
3879,57,Dessert,3,15,53,,,3,1
3880,49,Security,2,10,38,,,3,0
3881,80,Fix,2,11,39,,,3,2
3882,4,Biology,2,13,,,,2,2
3883,47,Assemble,2,11,41,,,3,0
3884,103,Travel,5,22,,,,2,1
3885,85,Art and music,5,20,,,,2,0
3886,120,Travel,5,22,,,,2,0
3887,116,Backspin,9,33,,,,2,0
3888,23,Pets,5,21,,,,2,2
3889,43,Ice cream,3,14,49,,,3,2
3890,78,Swing volley,9,35,,,,2,1
3891,117,Nutritions,4,18,,,,2,2
3892,69,Nutritions,4,18,,,,2,2
3893,65,Cake,3,14,48,,,3,0
3894,103,Fitness and wellness,4,,,,,1,2
3895,121,Hobbies and activities,5,,,,,1,2
3896,111,Baseketball,1,7,,,,2,0
3897,27,Spread offense,1,8,32,,,3,0
3898,17,Hit and run,1,6,24,,,3,1
3899,25,Security,2,10,38,,,3,0
3900,58,Backhand,9,34,,,,2,0
3901,80,DNA,2,13,47,,,3,2
3902,60,Hardware,2,11,,,,2,2
3903,70,Swing volley,9,35,,,,2,0
3904,71,Front-end,2,12,43,,,3,0
3905,42,Dessert,3,14,50,,,3,1
3906,45,Assemble,2,11,41,,,3,2
3907,104,Bodybuilding,4,16,,,,2,1
3908,49,Football,1,8,,,,2,0
3909,120,Vehicle,5,23,,,,2,0
3910,116,DNA,2,13,47,,,3,0
3911,106,Homerun,1,6,25,,,3,2
3912,38,Off-tackle run,1,8,30,,,3,2
3913,106,Fix,2,11,39,,,3,1
3914,65,Backhand,9,34,,,,2,2
3915,105,Travel,5,22,,,,2,1
3916,14,Vehicle,5,23,,,,2,1
3917,57,Diseases,2,13,45,,,3,0
3918,41,Baseketball,1,7,,,,2,1
